OrderID,OrderDate,Year,Month,CustomerID,Gender,AgeGroup,Region,Country,CustomerType,Product,Category,UnitsPurchased,UnitPrice,Revenue,Discount,Profit,PaymentMethod,Revenue,Profit,UnitsPurchased,,,
50179,2023-02-26,2023,February,CUST1394,Female,46-60,North,USA,Loyal,Laptop,Accessories,3,49142,147426,802,32449,Debit Card,147426,32449,3,,,
50180,2022-07-08,2022,July,CUST1134,Male,18-25,North,Germany,Loyal,Coffee Maker,Accessories,3,40482,121446,1055,34992,Debit Card,121446,34992,3,,,
50181,2022-11-02,2022,November,CUST1457,Male,46-60,East,Australia,Returning,Smartwatch,Home,1,54053,54053,1978,11386,Debit Card,54053,11386,1,,,
50182,2024-03-18,2024,March,CUST1200,Female,18-25,West,Germany,Returning,Headphones,Accessories,3,33679,101037,1532,28467,PayPal,101037,28467,3,,,
50183,2022-05-25,2022,May,CUST1187,Female,18-25,South,Canada,Loyal,Tablet,Home,1,8460,8460,3073,1430,Net Banking,8460,1430,1,,,
50184,2022-11-14,2022,November,CUST1308,Male,18-25,North,India,New,Smartwatch,Electronics,3,11144,33432,3552,4027,PayPal,33432,4027,3,,,
50185,2023-03-25,2023,March,CUST1246,Male,36-45,North,India,Returning,Shoes,Fashion,5,8545,42725,895,5169,Net Banking,42725,5169,5,,,
50186,2022-12-05,2022,December,CUST1334,Female,46-60,South,USA,New,Laptop,Home,2,16664,33328,1968,4379,Net Banking,33328,4379,2,,,
50187,2024-09-12,2024,September,CUST1363,Female,18-25,East,Australia,Returning,Coffee Maker,Accessories,5,55586,277930,1791,54562,Debit Card,277930,54562,5,,,
50188,2023-09-26,2023,September,CUST1225,Female,46-60,North,India,Loyal,Shoes,Home,5,59574,297870,1344,35605,Debit Card,297870,35605,5,,,
50189,2023-10-03,2023,October,CUST1309,Male,36-45,South,UK,Returning,Smartphone,Electronics,5,53775,268875,2346,33518,UPI,268875,33518,5,,,
50190,2023-12-01,2023,December,CUST1350,Male,26-35,North,Canada,Returning,Backpack,Fashion,5,29531,147655,2111,32190,Debit Card,147655,32190,5,,,
50191,2023-05-07,2023,May,CUST1043,Female,36-45,East,Germany,Returning,Backpack,Home,3,18739,56217,3909,9472,Net Banking,56217,9472,3,,,
50192,2022-05-19,2022,May,CUST1160,Male,46-60,East,Australia,Loyal,Tablet,Accessories,4,18004,72016,2809,8788,Credit Card,72016,8788,4,,,
50193,2024-07-26,2024,July,CUST1365,Male,18-25,South,Canada,Loyal,Shoes,Electronics,2,45675,91350,1658,25848,PayPal,91350,25848,2,,,
50194,2023-06-22,2023,June,CUST1475,Male,36-45,East,Australia,Loyal,Coffee Maker,Accessories,1,31247,31247,1086,5673,Credit Card,31247,5673,1,,,
50195,2023-11-11,2023,November,CUST1143,Female,46-60,South,India,New,Shoes,Accessories,5,58839,294195,934,71976,UPI,294195,71976,5,,,
50196,2022-02-27,2022,February,CUST1483,Male,46-60,West,Australia,New,Smartphone,Fashion,2,15340,30680,2288,3499,PayPal,30680,3499,2,,,
50197,2022-08-06,2022,August,CUST1268,Female,36-45,South,India,New,Headphones,Electronics,3,25093,75279,487,20666,Debit Card,75279,20666,3,,,
50198,2023-10-04,2023,October,CUST1073,Female,26-35,South,Canada,Returning,Shoes,Home,2,19551,39102,2376,8461,Debit Card,39102,8461,2,,,
50199,2023-01-06,2023,January,CUST1435,Male,26-35,North,Canada,New,Smartwatch,Home,5,47296,236480,1728,51853,PayPal,236480,51853,5,,,
50200,2023-03-18,2023,March,CUST1028,Male,26-35,North,Germany,Returning,Tablet,Home,4,43190,172760,2348,21168,Debit Card,172760,21168,4,,,
50201,2022-12-20,2022,December,CUST1277,Female,46-60,South,Canada,Returning,Laptop,Home,1,25348,25348,494,7285,Debit Card,25348,7285,1,,,
50202,2024-07-26,2024,July,CUST1498,Male,26-35,West,India,New,Tablet,Home,1,26589,26589,1080,5046,Debit Card,26589,5046,1,,,
50203,2022-02-23,2022,February,CUST1279,Male,26-35,South,India,Returning,Coffee Maker,Home,3,33085,99255,2490,15976,Net Banking,99255,15976,3,,,
50204,2023-04-30,2023,April,CUST1422,Male,36-45,West,USA,Loyal,Backpack,Accessories,1,55346,55346,3264,15241,Net Banking,55346,15241,1,,,
50205,2024-02-27,2024,February,CUST1357,Male,46-60,South,Canada,New,Backpack,Accessories,5,2168,10840,562,1499,Net Banking,10840,1499,5,,,
50206,2022-05-23,2022,May,CUST1112,Male,26-35,North,Australia,Loyal,Coffee Maker,Accessories,2,22122,44244,1012,9701,UPI,44244,9701,2,,,
50207,2022-01-11,2022,January,CUST1345,Male,18-25,South,USA,Returning,Smartphone,Fashion,3,10069,30207,3361,4015,Debit Card,30207,4015,3,,,
50208,2024-09-09,2024,September,CUST1396,Male,18-25,West,India,New,Headphones,Accessories,3,3551,10653,2307,1459,UPI,10653,1459,3,,,
50209,2024-06-06,2024,June,CUST1250,Male,46-60,North,USA,Loyal,Shoes,Accessories,1,10958,10958,1918,2588,PayPal,10958,2588,1,,,
50210,2023-05-20,2023,May,CUST1320,Male,36-45,North,India,Returning,Smartwatch,Electronics,2,1000,2000,379,383,UPI,2000,383,2,,,
50211,2023-04-06,2023,April,CUST1367,Female,18-25,South,Australia,Loyal,Laptop,Electronics,5,46556,232780,1680,42711,Net Banking,232780,42711,5,,,
50212,2023-11-03,2023,November,CUST1439,Male,18-25,North,Australia,Loyal,Laptop,Electronics,2,29242,58484,591,11065,Credit Card,58484,11065,2,,,
50213,2022-03-02,2022,March,CUST1047,Female,46-60,West,India,Returning,Shoes,Home,3,59682,179046,68,23524,UPI,179046,23524,3,,,
50214,2023-04-23,2023,April,CUST1371,Male,36-45,South,USA,New,Backpack,Accessories,4,50228,200912,3575,50711,UPI,200912,50711,4,,,
50215,2024-06-27,2024,June,CUST1337,Female,26-35,North,Germany,Loyal,Tablet,Fashion,3,31597,94791,3988,17932,Net Banking,94791,17932,3,,,
50216,2022-06-20,2022,June,CUST1290,Female,18-25,West,India,Returning,Smartwatch,Home,5,39038,195190,1828,44914,Credit Card,195190,44914,5,,,
50217,2023-10-07,2023,October,CUST1217,Male,46-60,West,USA,New,Tablet,Electronics,5,47890,239450,3758,35885,PayPal,239450,35885,5,,,
50218,2023-02-12,2023,February,CUST1412,Male,18-25,West,India,New,Shoes,Electronics,5,21282,106410,872,13230,Debit Card,106410,13230,5,,,
50219,2023-06-03,2023,June,CUST1298,Female,46-60,East,India,Loyal,Smartwatch,Home,1,19715,19715,3707,3292,Debit Card,19715,3292,1,,,
50220,2024-07-30,2024,July,CUST1348,Female,26-35,North,Germany,Loyal,Backpack,Accessories,4,6829,27316,3877,6072,Net Banking,27316,6072,4,,,
50221,2022-05-20,2022,May,CUST1248,Female,46-60,West,Australia,New,T-shirt,Accessories,4,18426,73704,3365,19739,UPI,73704,19739,4,,,
50222,2024-03-02,2024,March,CUST1099,Female,26-35,North,Canada,New,Coffee Maker,Electronics,4,27891,111564,894,17454,Credit Card,111564,17454,4,,,
50223,2022-05-27,2022,May,CUST1018,Female,46-60,North,USA,New,Shoes,Accessories,2,17891,35782,3333,9628,Net Banking,35782,9628,2,,,
50224,2024-08-03,2024,August,CUST1233,Female,36-45,East,UK,New,Smartwatch,Electronics,5,41256,206280,2643,56485,Debit Card,206280,56485,5,,,
50225,2023-02-01,2023,February,CUST1001,Male,46-60,West,Canada,New,Smartphone,Home,1,5339,5339,319,694,Debit Card,5339,694,1,,,
50226,2023-03-17,2023,March,CUST1133,Female,46-60,South,India,Loyal,Smartphone,Home,5,34728,173640,3923,43794,Debit Card,173640,43794,5,,,
50227,2022-12-08,2022,December,CUST1420,Female,36-45,North,India,Returning,T-shirt,Fashion,1,58556,58556,1028,15089,UPI,58556,15089,1,,,
50228,2023-12-23,2023,December,CUST1017,Male,36-45,South,Canada,Loyal,Smartwatch,Fashion,4,24857,99428,901,15562,Credit Card,99428,15562,4,,,
50229,2022-03-31,2022,March,CUST1071,Male,46-60,West,UK,Loyal,Backpack,Home,4,45052,180208,2982,33318,PayPal,180208,33318,4,,,
50230,2024-08-04,2024,August,CUST1075,Male,18-25,East,Canada,Loyal,Backpack,Fashion,4,32328,129312,2091,16317,PayPal,129312,16317,4,,,
50231,2022-10-25,2022,October,CUST1334,Male,18-25,North,USA,Loyal,T-shirt,Home,1,39307,39307,3782,6480,PayPal,39307,6480,1,,,
50232,2022-09-12,2022,September,CUST1003,Female,26-35,South,USA,Loyal,Shoes,Home,5,41628,208140,3721,48717,UPI,208140,48717,5,,,
50233,2022-08-19,2022,August,CUST1206,Male,36-45,West,USA,Loyal,T-shirt,Accessories,1,4788,4788,3726,290,Credit Card,4788,290,1,,,
50234,2022-01-16,2022,January,CUST1427,Female,36-45,West,UK,Returning,Backpack,Electronics,5,38946,194730,1184,48813,UPI,194730,48813,5,,,
50235,2024-03-30,2024,March,CUST1427,Female,36-45,North,UK,Returning,Coffee Maker,Electronics,3,44089,132267,184,28462,Net Banking,132267,28462,3,,,
50236,2023-02-27,2023,February,CUST1232,Female,26-35,South,Germany,New,Smartphone,Home,1,10854,10854,570,2318,PayPal,10854,2318,1,,,
50237,2022-03-27,2022,March,CUST1288,Female,36-45,North,Australia,New,Backpack,Accessories,2,26300,52600,691,6577,Credit Card,52600,6577,2,,,
50238,2022-04-11,2022,April,CUST1130,Female,18-25,West,UK,New,Coffee Maker,Accessories,1,4785,4785,1013,950,PayPal,4785,950,1,,,
50239,2022-05-31,2022,May,CUST1075,Female,46-60,North,Australia,New,Shoes,Fashion,1,46300,46300,1339,4774,Credit Card,46300,4774,1,,,
50240,2023-01-30,2023,January,CUST1104,Female,46-60,South,Australia,Loyal,Backpack,Electronics,3,49265,147795,3170,31242,Net Banking,147795,31242,3,,,
50241,2023-06-10,2023,June,CUST1238,Male,18-25,South,India,Loyal,Smartphone,Fashion,4,12219,48876,1620,11423,UPI,48876,11423,4,,,
50242,2024-08-24,2024,August,CUST1126,Male,46-60,South,Germany,Returning,Shoes,Electronics,2,27030,54060,124,14010,Debit Card,54060,14010,2,,,
50243,2023-10-05,2023,October,CUST1023,Female,18-25,North,Germany,New,Tablet,Accessories,4,13936,55744,1380,10129,Debit Card,55744,10129,4,,,
50244,2023-05-01,2023,May,CUST1109,Female,36-45,East,UK,Returning,Headphones,Electronics,5,8594,42970,565,11980,Credit Card,42970,11980,5,,,
50245,2023-10-31,2023,October,CUST1258,Male,46-60,North,UK,Loyal,T-shirt,Fashion,3,56647,169941,1432,29398,PayPal,169941,29398,3,,,
50246,2022-08-07,2022,August,CUST1498,Male,18-25,East,Canada,Loyal,Shoes,Fashion,1,44901,44901,35,11999,Debit Card,44901,11999,1,,,
50247,2023-07-26,2023,July,CUST1119,Female,36-45,East,USA,Returning,T-shirt,Electronics,1,26773,26773,2616,6260,PayPal,26773,6260,1,,,
50248,2023-11-09,2023,November,CUST1249,Male,26-35,East,UK,Returning,Backpack,Electronics,1,58137,58137,883,14777,Net Banking,58137,14777,1,,,
50249,2022-09-02,2022,September,CUST1277,Male,46-60,South,Germany,New,Smartwatch,Electronics,2,14281,28562,15,5533,UPI,28562,5533,2,,,
50250,2022-07-21,2022,July,CUST1396,Male,18-25,West,Germany,Loyal,T-shirt,Home,3,42504,127512,3311,36345,PayPal,127512,36345,3,,,
50251,2022-04-14,2022,April,CUST1408,Female,18-25,South,India,New,Headphones,Home,5,31572,157860,492,23475,PayPal,157860,23475,5,,,
50252,2022-06-09,2022,June,CUST1148,Male,46-60,East,Germany,Loyal,Backpack,Accessories,4,7909,31636,3448,5463,Debit Card,31636,5463,4,,,
50253,2023-08-19,2023,August,CUST1024,Female,18-25,South,USA,Loyal,Laptop,Electronics,1,34752,34752,3259,4401,Credit Card,34752,4401,1,,,
50254,2023-01-14,2023,January,CUST1392,Male,46-60,South,UK,Returning,Smartphone,Accessories,3,52480,157440,3783,36225,Credit Card,157440,36225,3,,,
50255,2023-06-26,2023,June,CUST1202,Male,36-45,North,India,Loyal,Tablet,Fashion,1,5988,5988,2858,733,UPI,5988,733,1,,,
50256,2022-02-17,2022,February,CUST1252,Male,18-25,East,Canada,New,Tablet,Accessories,5,44585,222925,276,51980,UPI,222925,51980,5,,,
50257,2022-03-12,2022,March,CUST1235,Male,46-60,South,UK,Loyal,Shoes,Fashion,1,29327,29327,710,5864,Debit Card,29327,5864,1,,,
50258,2022-12-15,2022,December,CUST1346,Female,46-60,West,Australia,Loyal,Shoes,Accessories,2,40015,80030,1732,22758,PayPal,80030,22758,2,,,
50259,2024-05-29,2024,May,CUST1119,Female,36-45,West,Australia,Loyal,Smartwatch,Home,1,48563,48563,3913,9095,Debit Card,48563,9095,1,,,
50260,2022-02-27,2022,February,CUST1220,Male,18-25,West,Canada,Loyal,T-shirt,Fashion,1,10169,10169,2981,1490,Credit Card,10169,1490,1,,,
50261,2022-01-23,2022,January,CUST1414,Male,36-45,West,Germany,Loyal,Laptop,Electronics,3,49443,148329,2809,24883,UPI,148329,24883,3,,,
50262,2022-04-14,2022,April,CUST1310,Female,18-25,West,India,New,Smartphone,Fashion,1,15060,15060,264,2105,Credit Card,15060,2105,1,,,
50263,2022-11-27,2022,November,CUST1302,Female,26-35,West,USA,New,T-shirt,Home,5,6275,31375,2920,6096,PayPal,31375,6096,5,,,
50264,2022-07-15,2022,July,CUST1127,Male,26-35,South,UK,New,Coffee Maker,Accessories,3,9723,29169,1420,3627,PayPal,29169,3627,3,,,
50265,2023-07-13,2023,July,CUST1200,Male,36-45,West,USA,New,T-shirt,Electronics,4,22315,89260,573,14374,UPI,89260,14374,4,,,
50266,2023-10-10,2023,October,CUST1088,Female,46-60,West,Canada,Returning,Smartphone,Home,5,6180,30900,2920,7181,Credit Card,30900,7181,5,,,
50267,2022-11-27,2022,November,CUST1119,Male,18-25,East,UK,Loyal,Tablet,Home,5,45208,226040,3066,40026,PayPal,226040,40026,5,,,
50268,2024-04-30,2024,April,CUST1373,Male,26-35,North,Australia,Returning,T-shirt,Accessories,3,1507,4521,2872,472,Net Banking,4521,472,3,,,
50269,2023-03-11,2023,March,CUST1418,Male,46-60,West,USA,New,T-shirt,Accessories,5,7111,35555,1965,6446,Net Banking,35555,6446,5,,,
50270,2022-07-21,2022,July,CUST1247,Male,36-45,South,Australia,Loyal,Smartwatch,Accessories,2,15461,30922,2296,3585,Debit Card,30922,3585,2,,,
50271,2023-06-25,2023,June,CUST1250,Female,18-25,South,USA,Returning,Headphones,Accessories,1,30390,30390,2079,5692,PayPal,30390,5692,1,,,
50272,2022-03-24,2022,March,CUST1098,Male,46-60,East,India,New,Coffee Maker,Accessories,4,38603,154412,3956,27727,Net Banking,154412,27727,4,,,
50273,2022-12-11,2022,December,CUST1239,Male,18-25,West,Australia,New,Shoes,Home,3,10932,32796,2590,7839,Credit Card,32796,7839,3,,,
50274,2023-10-27,2023,October,CUST1445,Male,36-45,South,India,New,Shoes,Fashion,4,57952,231808,2048,60887,PayPal,231808,60887,4,,,
50275,2022-10-17,2022,October,CUST1097,Male,26-35,South,UK,Returning,Headphones,Accessories,1,20745,20745,523,3461,Debit Card,20745,3461,1,,,
50276,2022-11-10,2022,November,CUST1451,Female,18-25,North,USA,Returning,T-shirt,Home,2,15961,31922,2315,6757,UPI,31922,6757,2,,,
50277,2022-06-02,2022,June,CUST1313,Male,26-35,North,Canada,Returning,Backpack,Home,3,12129,36387,3941,3333,Net Banking,36387,3333,3,,,
50278,2024-05-26,2024,May,CUST1435,Male,18-25,North,India,New,Smartwatch,Home,3,55577,166731,1466,17746,PayPal,166731,17746,3,,,
50279,2023-04-28,2023,April,CUST1423,Male,26-35,East,USA,Returning,T-shirt,Fashion,4,42948,171792,3634,45042,Net Banking,171792,45042,4,,,
50280,2024-03-13,2024,March,CUST1021,Male,36-45,North,USA,Returning,Smartwatch,Electronics,5,40779,203895,3278,59206,Net Banking,203895,59206,5,,,
50281,2023-07-02,2023,July,CUST1202,Female,18-25,East,UK,New,Coffee Maker,Fashion,5,34701,173505,336,26394,Debit Card,173505,26394,5,,,
50282,2024-04-24,2024,April,CUST1132,Male,36-45,East,UK,New,Backpack,Fashion,2,51553,103106,2768,16328,PayPal,103106,16328,2,,,
50283,2022-07-11,2022,July,CUST1034,Male,36-45,South,India,Returning,Backpack,Home,2,9166,18332,2838,1806,PayPal,18332,1806,2,,,
50284,2022-02-11,2022,February,CUST1099,Male,26-35,South,UK,Returning,T-shirt,Fashion,1,49196,49196,3046,5112,Credit Card,49196,5112,1,,,
50285,2023-09-16,2023,September,CUST1106,Female,18-25,East,Canada,Returning,Shoes,Electronics,4,43108,172432,824,48543,PayPal,172432,48543,4,,,
50286,2024-04-30,2024,April,CUST1130,Male,26-35,North,USA,Returning,Backpack,Accessories,1,21652,21652,199,5731,PayPal,21652,5731,1,,,
50287,2024-05-29,2024,May,CUST1313,Female,36-45,East,Australia,New,Laptop,Electronics,2,17152,34304,814,3827,PayPal,34304,3827,2,,,
50288,2023-05-22,2023,May,CUST1382,Male,46-60,East,UK,New,Coffee Maker,Accessories,2,23802,47604,710,5300,Debit Card,47604,5300,2,,,
50289,2024-01-21,2024,January,CUST1315,Female,26-35,North,UK,Loyal,Smartwatch,Electronics,1,14760,14760,1148,3745,PayPal,14760,3745,1,,,
50290,2023-07-13,2023,July,CUST1111,Female,26-35,South,UK,Returning,Shoes,Electronics,2,18283,36566,2202,5731,UPI,36566,5731,2,,,
50291,2022-11-25,2022,November,CUST1405,Male,46-60,West,Germany,New,Coffee Maker,Home,4,4185,16740,3048,2768,Credit Card,16740,2768,4,,,
50292,2024-05-18,2024,May,CUST1324,Male,46-60,South,UK,Returning,T-shirt,Electronics,1,32782,32782,1110,3756,PayPal,32782,3756,1,,,
50293,2023-11-24,2023,November,CUST1036,Female,46-60,North,USA,Returning,Coffee Maker,Accessories,3,28373,85119,3065,17567,Credit Card,85119,17567,3,,,
50294,2022-09-06,2022,September,CUST1241,Female,36-45,East,USA,Loyal,Backpack,Home,1,39339,39339,3424,4999,PayPal,39339,4999,1,,,
50295,2023-08-16,2023,August,CUST1013,Male,36-45,West,India,Returning,Headphones,Fashion,1,9536,9536,280,2155,Net Banking,9536,2155,1,,,
50296,2023-01-18,2023,January,CUST1117,Male,36-45,North,India,Returning,Smartwatch,Home,5,43450,217250,1391,36241,UPI,217250,36241,5,,,
50297,2023-12-31,2023,December,CUST1319,Female,18-25,East,Australia,Returning,Backpack,Accessories,2,49937,99874,1842,17620,PayPal,99874,17620,2,,,
50298,2023-03-06,2023,March,CUST1121,Female,46-60,North,USA,Returning,Tablet,Accessories,1,57005,57005,2632,6191,PayPal,57005,6191,1,,,
50299,2023-09-24,2023,September,CUST1288,Female,36-45,East,USA,Returning,Smartwatch,Home,1,20266,20266,3501,1706,UPI,20266,1706,1,,,
50300,2023-01-07,2023,January,CUST1087,Male,18-25,East,India,Loyal,Smartphone,Fashion,5,4366,21830,3650,2647,UPI,21830,2647,5,,,
50301,2023-03-29,2023,March,CUST1260,Female,18-25,West,UK,Loyal,Shoes,Fashion,5,12121,60605,2203,13863,PayPal,60605,13863,5,,,
50302,2023-03-19,2023,March,CUST1392,Female,36-45,East,Australia,Returning,T-shirt,Home,2,21545,43090,2686,7615,Debit Card,43090,7615,2,,,
50303,2024-01-06,2024,January,CUST1479,Female,36-45,South,Germany,Returning,T-shirt,Electronics,3,12408,37224,3507,7562,Net Banking,37224,7562,3,,,
50304,2023-01-22,2023,January,CUST1364,Male,18-25,North,India,Loyal,Laptop,Electronics,4,27840,111360,1153,19393,Net Banking,111360,19393,4,,,
50305,2024-05-17,2024,May,CUST1055,Female,46-60,East,Germany,Returning,Smartphone,Fashion,5,50299,251495,2811,48400,Debit Card,251495,48400,5,,,
50306,2024-03-04,2024,March,CUST1272,Male,18-25,North,USA,Loyal,T-shirt,Electronics,4,20449,81796,3150,11488,PayPal,81796,11488,4,,,
50307,2022-08-26,2022,August,CUST1300,Female,18-25,East,UK,Loyal,Laptop,Home,3,53669,161007,448,37282,Debit Card,161007,37282,3,,,
50308,2024-05-25,2024,May,CUST1164,Male,46-60,West,UK,New,T-shirt,Home,5,57038,285190,3832,35736,Net Banking,285190,35736,5,,,
50309,2024-05-14,2024,May,CUST1049,Female,18-25,West,Germany,Loyal,Smartwatch,Electronics,4,32240,128960,1607,26657,Net Banking,128960,26657,4,,,
50310,2022-07-10,2022,July,CUST1470,Female,36-45,South,Canada,Loyal,Laptop,Fashion,3,11013,33039,3378,4356,Net Banking,33039,4356,3,,,
50311,2022-07-31,2022,July,CUST1083,Female,46-60,North,Australia,Loyal,Backpack,Accessories,5,53428,267140,2408,41164,Credit Card,267140,41164,5,,,
50312,2022-03-09,2022,March,CUST1411,Male,26-35,East,Germany,Returning,Coffee Maker,Fashion,2,46336,92672,2395,11011,UPI,92672,11011,2,,,
50313,2024-02-01,2024,February,CUST1174,Female,46-60,East,Canada,Loyal,Smartwatch,Fashion,3,18077,54231,2811,7165,Net Banking,54231,7165,3,,,
50314,2022-01-08,2022,January,CUST1204,Male,46-60,North,India,New,Headphones,Accessories,1,56514,56514,2082,7681,UPI,56514,7681,1,,,
50315,2023-04-14,2023,April,CUST1411,Female,26-35,East,Germany,New,Headphones,Electronics,5,4796,23980,2228,4053,Debit Card,23980,4053,5,,,
50316,2023-04-02,2023,April,CUST1033,Male,36-45,North,Germany,Loyal,Smartphone,Home,5,31352,156760,3518,43764,PayPal,156760,43764,5,,,
50317,2024-08-06,2024,August,CUST1285,Male,18-25,East,Germany,Loyal,Coffee Maker,Home,3,11390,34170,1668,7001,Credit Card,34170,7001,3,,,
50318,2023-07-06,2023,July,CUST1049,Female,46-60,East,Australia,Loyal,Smartphone,Electronics,5,48593,242965,2471,68757,UPI,242965,68757,5,,,
50319,2022-08-10,2022,August,CUST1403,Male,36-45,South,Canada,New,T-shirt,Electronics,5,10843,54215,371,10564,Net Banking,54215,10564,5,,,
50320,2024-02-13,2024,February,CUST1387,Female,26-35,West,Australia,Returning,Tablet,Home,2,47433,94866,1640,16175,Debit Card,94866,16175,2,,,
50321,2022-10-12,2022,October,CUST1403,Male,36-45,North,Australia,New,Backpack,Fashion,1,9422,9422,1968,970,Debit Card,9422,970,1,,,
50322,2024-08-13,2024,August,CUST1050,Female,46-60,West,USA,Loyal,Smartphone,Electronics,5,46377,231885,1550,67415,PayPal,231885,67415,5,,,
50323,2024-08-27,2024,August,CUST1118,Male,46-60,East,UK,Returning,T-shirt,Electronics,3,10136,30408,69,4128,UPI,30408,4128,3,,,
50324,2022-07-31,2022,July,CUST1033,Male,18-25,South,USA,Loyal,Coffee Maker,Electronics,3,18144,54432,364,13849,PayPal,54432,13849,3,,,
50325,2023-02-28,2023,February,CUST1284,Female,36-45,North,Canada,New,Smartphone,Home,4,57894,231576,27,32463,PayPal,231576,32463,4,,,
